Bundesliga,2223,Hertha BSC,Agustín Rogel,URU,DF
Bundesliga,2223,Hertha BSC,Chidera Ejuke,NGA,"FW,MF"
Bundesliga,2223,Hertha BSC,Davie Selke,GER,FW
Bundesliga,2223,Hertha BSC,Derry Scherhant,GER,"FW,MF"
Bundesliga,2223,Hertha BSC,Dodi Lukebakio,BEL,"FW,MF"
Bundesliga,2223,Hertha BSC,Filip Uremović,CRO,DF
Bundesliga,2223,Hertha BSC,Florian Niederlechner,GER,FW
Bundesliga,2223,Hertha BSC,Ibrahim Maza,GER,"MF,FW"
Bundesliga,2223,Hertha BSC,Ivan Šunjić,CRO,MF
Bundesliga,2223,Hertha BSC,Jean-Paul Boëtius,NED,MF
Bundesliga,2223,Hertha BSC,Jessic Ngankam,GER,"FW,MF"
Bundesliga,2223,Hertha BSC,Jonjoe Kenny,ENG,DF
Bundesliga,2223,Hertha BSC,Julian Eitschberger,GER,FW
Bundesliga,2223,Hertha BSC,Kevin-Prince Boateng,GHA,MF
Bundesliga,2223,Hertha BSC,Lucas Tousart,FRA,MF
Bundesliga,2223,Hertha BSC,Marc-Oliver Kempf,GER,DF
Bundesliga,2223,Hertha BSC,Marco Richter,GER,"MF,FW"
Bundesliga,2223,Hertha BSC,Marvin Plattenhardt,GER,DF
Bundesliga,2223,Hertha BSC,Maximilian Mittelstädt,GER,"DF,MF"
Bundesliga,2223,Hertha BSC,Myziane Maolida,FRA,"FW,MF"
Bundesliga,2223,Hertha BSC,Márton Dárdai,GER,"DF,MF"
Bundesliga,2223,Hertha BSC,Oliver Christensen,DEN,GK
Bundesliga,2223,Hertha BSC,Pascal Klemens,GER,DF
Bundesliga,2223,Hertha BSC,Peter Pekarík,SVK,DF
Bundesliga,2223,Hertha BSC,Stevan Jovetić,MNE,"FW,MF"
Bundesliga,2223,Hertha BSC,Suat Serdar,GER,MF
Bundesliga,2223,Hertha BSC,Tjark Ernst,GER,GK
Bundesliga,2223,Hertha BSC,Tolga Ciğerci,TUR,MF
Bundesliga,2223,Hertha BSC,Tony Rölke,GER,FW
Bundesliga,2223,Hertha BSC,Veit Stange,GER,MF
Bundesliga,2223,Hertha BSC,Vladimír Darida,CZE,MF
Bundesliga,2223,Hertha BSC,Wilfried Kanga,CIV,FW
Bundesliga,2223,Hoffenheim,Andrej Kramarić,CRO,"MF,FW"
Bundesliga,2223,Hoffenheim,Angeliño,ESP,DF
Bundesliga,2223,Hoffenheim,Angelo Stiller,GER,MF
Bundesliga,2223,Hoffenheim,Christoph Baumgartner,AUT,"MF,FW"
Bundesliga,2223,Hoffenheim,Dennis Geiger,GER,MF
Bundesliga,2223,Hoffenheim,Diadie Samassékou,MLI,"MF,FW"
Bundesliga,2223,Hoffenheim,Eduardo Quaresma,POR,DF
Bundesliga,2223,Hoffenheim,Ermin Bičakčić,BIH,DF
Bundesliga,2223,Hoffenheim,Finn Ole Becker,GER,MF
Bundesliga,2223,Hoffenheim,Fisnik Asllani,KVX,FW
Bundesliga,2223,Hoffenheim,Georginio Rutter,FRA,FW
Bundesliga,2223,Hoffenheim,Grischa Prömel,GER,MF
Bundesliga,2223,Hoffenheim,Ihlas Bebou,TOG,"FW,DF"
Bundesliga,2223,Hoffenheim,Jacob Bruun Larsen,DEN,FW
Bundesliga,2223,Hoffenheim,John Brooks,USA,DF
Bundesliga,2223,Hoffenheim,Joshua Quarshie,GER,MF
Bundesliga,2223,Hoffenheim,Kasper Dolberg,DEN,"FW,MF"
Bundesliga,2223,Hoffenheim,Kevin Akpoguma,NGA,DF
Bundesliga,2223,Hoffenheim,Kevin Vogt,GER,DF
Bundesliga,2223,Hoffenheim,Moanes Dabbur,ISR,FW
