2576,55,534,9,0.04,0.03,0,29,1,15671
2893,12,291,13,0.02,,0,30,1,15672
2418,41,2088,10,0.02,0.05,0,26,1,15673
813,69,1808,55,0.04,,0,17,0,15674
873,24,2695,54,0.04,,0,22,0,15675
1153,8,2064,106,0.04,0.1,0,27,0,15676
1592,49,1399,19,0.03,0.01,0,31,1,15677
221,83,2101,117,0.37,0.63,1,4,0,15678
3123,90+3,2356,15,0.17,,0,7,2,15679
1124,90+1,1861,68,0.02,,0,22,0,15680
83,43,645,113,0.03,,0,15,0,15681
1796,51,1998,3,0.37,0.87,1,10,0,15682
2655,11,1627,17,0.25,0.12,0,11,1,15683
2147,81,2502,6,0.03,,0,23,1,15684
1817,90+3,1551,3,0.04,,0,11,2,15685
1384,8,1586,104,0.21,0.3,0,18,1,15686
1593,71,1379,30,0.03,,0,19,1,15687
1645,45,1654,4,0.34,,0,7,1,15688
2569,27,2378,9,0.03,,0,12,2,15689
468,51,369,85,0.14,0.9,1,7,2,15690
227,23,744,118,0.03,0.4,0,22,1,15691
530,2,1839,75,0.13,,0,16,1,15692
227,90+5,1772,118,0.15,,0,6,2,15693
427,85,1712,84,0.05,,0,23,0,15694
1110,27,727,65,0.07,,0,9,2,15695
1350,80,2718,99,0.09,,0,10,1,15696
1198,68,2563,92,0.01,,0,27,0,15697
781,46,763,64,0.04,0.06,0,31,1,15698
3125,75,669,15,0.12,0.13,0,11,0,15699
1694,13,787,54,0.1,0.58,1,6,2,15700
1780,47,1393,117,0.08,,0,28,1,15701
1169,90+1,1180,97,0.04,,0,10,0,15702
2643,36,2714,65,0.34,0.37,1,14,1,15703
1018,62,2652,59,0.17,,0,10,0,15704
124,53,917,117,0.02,,0,24,1,15705
1082,25,2449,62,0.07,,0,11,1,15706
2354,71,1472,6,0.04,0.46,1,14,2,15707
1618,78,1595,53,0.03,,0,12,2,15708
805,59,959,52,0.48,0.31,0,11,1,15709
806,90+6,681,67,0.13,,0,21,0,15710
2816,45+1,457,38,0.16,0.16,1,15,1,15711
3108,45,216,31,0.02,0.05,0,16,1,15712
780,61,46,51,0.07,0.02,0,11,1,15713
3053,66,2481,15,0.09,0.05,0,11,2,15714
283,37,1443,120,0.05,0.03,0,24,0,15715
1632,32,168,8,0.05,,0,24,0,15716
4,42,1298,129,0.03,,0,29,1,15717
881,6,1158,63,0.04,,0,18,1,15718
1146,11,809,91,0.08,,0,17,0,15719
1014,41,2637,68,0.09,,0,6,2,15720
2429,58,1315,10,0.04,,0,27,0,15721
572,72,138,87,0.07,,0,22,1,15722
2893,12,1502,13,0.03,0.36,0,15,2,15723
714,73,1379,85,0.05,,0,30,1,15724
469,67,897,73,0.04,0.23,0,34,1,15725
1341,13,683,103,0.08,,0,9,2,15726
1090,82,1221,70,0.04,0.08,0,24,1,15727
673,13,2713,81,0.06,,0,22,0,15728
869,54,2552,70,0.07,,0,17,1,15729
1445,34,1043,101,0.09,,0,22,1,15730
106,17,2617,118,0.04,,0,18,0,15731
313,32,2328,124,0.09,0.1,0,19,1,15732
16,23,606,111,0.14,0.48,0,7,2,15733
656,44,1379,85,0.08,,0,19,1,15734
559,60,2230,76,0.04,,0,27,1,15735
200,78,2300,117,0.16,0.05,0,8,2,15736
79,90+3,50,127,0.01,,0,14,2,15737
1792,90+2,1997,3,0.03,0.04,0,31,0,15738
802,23,2573,57,0.05,,0,56,0,15739
584,79,1947,80,0.07,0.09,0,26,0,15740
1644,74,684,1,0.07,,0,14,1,15741
254,12,93,119,0.15,,0,4,2,15742
1451,34,1488,102,0.35,,0,11,1,15743
1449,69,1063,109,0.07,0.14,0,10,1,15744
1449,59,2217,109,0.06,,0,19,1,15745
470,90,2320,83,0.04,0.02,0,32,1,15746
704,51,822,84,0.03,0.02,0,27,0,15747
2358,90+1,1472,6,0.14,,0,13,0,15748
250,24,26,119,0.04,0.13,0,9,1,15749
1425,90+2,2630,106,0.05,,0,12,2,15750
169,85,1495,115,0.85,0.98,1,3,1,15751
279,23,717,120,0.01,,0,15,2,15752
2134,3,534,9,0.07,,0,21,1,15753
883,7,1926,54,0.03,0.12,0,26,1,15754
251,49,2692,119,0.02,0.06,0,28,1,15755
299,58,2004,121,0.05,,0,12,1,15756
697,7,1515,82,0.11,,0,19,1,15757
374,68,229,127,0.07,,0,10,1,15758
653,14,2639,80,0.07,,0,6,2,15759
827,15,1005,52,0.15,,0,10,1,15760
188,65,1078,116,0.1,,0,10,1,15761
242,16,1974,124,0.05,,0,21,0,15762
1637,22,367,1,0.03,,0,29,1,15763
700,10,236,82,0.02,,0,21,0,15764
1370,42,2313,107,0.05,0.11,0,16,1,15765
1199,41,1306,101,0.42,0.49,1,5,2,15766
1246,77,1280,96,0.32,,0,8,2,15767
269,8,2030,121,0.2,0.65,0,6,0,15768
1363,27,613,97,0.03,,0,30,1,15769
952,15,135,62,0.3,,0,12,1,15770
1049,90+5,1590,65,0.1,,0,10,2,15771
1038,48,1498,65,0.26,,0,10,0,15772
2356,60,1434,9,0.11,,0,15,1,15773
1233,34,1188,93,0.06,,0,7,0,15774
865,82,1988,58,0.08,,0,14,0,15775
2187,44,2212,9,0.07,0.52,0,16,1,15776
1221,45+2,993,94,0.09,,0,9,1,15777
196,60,845,116,0.03,,0,29,1,15778
1152,67,2122,107,0.02,,0,19,0,15779
447,38,1167,77,0.07,,0,20,0,15780
978,50,2702,65,0.21,0.43,0,10,1,15781
542,65,2216,75,0.17,,0,13,0,15782
762,42,2411,65,0.02,,0,26,1,15783
2614,6,1254,11,0.03,,0,25,1,15784
685,45+1,2499,81,0.1,0.03,0,10,1,15785
2610,17,1788,10,0.35,0.72,1,14,0,15786
2816,71,1713,38,0.34,0.25,0,6,2,15787
326,45,1664,123,0.1,,0,16,0,15788
1724,82,1585,12,0.06,0.73,1,17,1,15789
673,90+3,612,87,0.07,,0,28,1,15790
967,88,1233,57,0.05,,0,13,2,15791
895,22,2669,55,0.08,,0,11,0,15792
2895,68,1362,13,0.02,,0,29,1,15793
1443,90+2,1043,101,0.07,0.14,0,23,0,15794
1744,63,1204,2,0.02,,0,33,1,15795
2474,69,2545,48,0.13,,0,24,1,15796
1103,36,763,64,0.01,,0,41,1,15797
811,47,2334,61,0.08,0.06,0,13,1,15798
2607,45+2,1962,10,0.24,0.04,0,17,0,15799
10,68,896,127,0.04,,0,23,0,15800
732,49,1435,85,0.13,0.63,0,23,0,15801
55,67,2606,130,0.08,,0,16,1,15802
1237,80,2082,103,0.04,,0,17,1,15803
1451,26,1134,102,0.03,,0,22,1,15804
2654,35,1163,11,0.53,0.94,1,12,1,15805
2350,38,957,8,0.02,,0,25,1,15806
1744,22,683,103,0.1,0.03,0,20,0,15807
716,27,757,83,0.03,0.22,0,24,1,15808
158,46,1325,116,0.07,,0,12,0,15809
435,7,887,78,0.09,,0,17,0,15810
478,15,822,84,0.02,,0,25,0,15811
1007,85,2055,58,0.03,,0,29,1,15812
1773,87,1940,85,0.02,,0,23,0,15813
1081,59,1744,66,0.02,,0,26,0,15814
682,49,82,81,0.07,0.04,0,13,1,15815
346,2,2303,124,0.03,,0,22,1,15816
794,70,832,58,0.03,,0,27,0,15817
2148,88,1245,4,0.02,,0,16,2,15818
2135,90+4,2535,67,0.11,,0,14,0,15819
1446,75,2380,101,0.14,0.22,1,14,0,15820
1293,44,1288,95,0.11,0.16,1,8,2,15821
2153,26,1162,9,0.05,,0,9,2,15822
1424,59,1013,100,0.23,,0,11,0,15823
29,14,526,111,0.02,0.12,0,21,1,15824
1144,22,2636,91,0.02,,0,6,2,15825
1805,36,1998,3,0.04,,0,26,0,15826
1344,20,911,101,0.05,,0,13,1,15827
1007,66,2708,58,0.18,0.15,0,11,0,15828
1660,22,1320,16,0.03,0.31,0,14,2,15829
1042,45+1,2207,64,0.14,,0,6,1,15830
2552,49,1457,9,0.93,0.88,1,3,1,15831
123,64,742,126,0.07,0.12,0,15,0,15832
2053,36,168,26,0.27,0.77,1,9,0,15833
865,56,2578,53,0.11,,0,11,1,15834
401,73,2533,71,0.07,,0,14,1,15835
2559,21,2261,16,0.04,0.07,0,15,1,15836
1298,26,1288,95,0.2,0.18,0,9,1,15837
1621,68,2218,53,0.04,,0,21,0,15838
1367,63,2103,100,0.01,0.02,0,8,2,15839
995,16,2014,58,0.2,0.87,1,11,1,15840
3125,47,1277,16,0.04,,0,18,0,15841
990,82,915,58,0.11,0.29,0,11,1,15842
843,79,2218,53,0.06,,0,12,0,15843
1083,79,444,69,0.13,0.04,0,10,1,15844
929,29,56,55,0.02,0.17,0,34,1,15845
124,58,1429,114,0.05,0.05,0,26,1,15846
428,61,984,80,0.14,,0,13,0,15847
464,49,1643,73,0,0.07,0,60,1,15848
2139,87,1462,15,0.39,,0,6,2,15849
1414,71,2700,100,0.04,,0,26,0,15850
2245,71,1512,29,0.02,,0,18,0,15851
1408,87,424,102,0.05,,0,21,1,15852
2674,56,20,85,0.24,,0,8,1,15853
1634,14,1627,17,0.08,0.27,0,16,1,15854
2406,50,1481,7,0.03,,0,17,1,15855
993,65,363,58,0.04,0.06,0,24,0,15856
904,33,2139,63,0.41,0.08,0,11,0,15857
1479,32,2108,103,0.22,,0,17,1,15858
653,67,1485,83,0.06,,0,25,0,15859
1251,4,2615,104,0.03,0.03,0,29,1,15860
1474,73,1261,103,0.2,0.08,0,15,1,15861
1477,17,2223,105,0.1,,0,10,1,15862
1636,90+6,1711,14,0.04,,0,17,1,15863
1243,49,1340,93,0.05,,0,10,2,15864
2143,30,1166,18,0.09,,0,10,2,15865
703,31,167,83,0.14,,0,5,2,15866
42,15,718,125,0.02,,0,32,0,15867
728,29,1483,90,0.05,0.09,0,20,1,15868
1153,32,1110,106,0.03,,0,26,1,15869
2423,54,1335,7,0.05,,0,24,0,15870
985,23,2240,57,0.18,0.22,0,6,0,15871
1163,68,1543,103,0.39,,0,9,0,15872
801,27,2559,52,0.03,,0,12,2,15873
1409,38,2612,99,0.06,,0,12,2,15874
288,45,116,120,0.07,,0,8,1,15875
708,15,488,85,0.11,,0,5,0,15876
1820,7,1290,4,0.41,0.91,1,3,0,15877
547,18,922,84,0.02,,0,21,1,15878
564,47,117,76,0.43,0.43,1,10,1,15879
4,55,539,129,0.05,,0,15,0,15880
781,45+2,763,64,0.03,0.19,0,36,1,15881
1097,12,388,63,0.08,,0,14,0,15882
958,45,1920,61,0.07,,0,24,0,15883
2757,66,2030,121,0.07,,0,21,1,15884
145,37,1495,115,0.21,,0,6,2,15885
662,3,634,81,0.04,0.31,0,17,0,15886
851,45,202,53,0.02,0.02,0,32,0,15887
385,43,1167,77,0.3,0.88,1,10,1,15888
1467,37,1735,105,0.02,,0,18,0,15889
435,10,8,72,0.12,0.62,1,6,2,15890
926,68,315,55,0.08,,0,10,1,15891
495,37,976,74,0.2,,0,10,2,15892
2137,77,1574,4,0.22,0.02,0,8,1,15893
1423,5,1284,107,0.03,,0,19,0,15894
1309,50,353,105,0.15,,0,10,2,15895
412,6,2358,71,0.04,,0,21,1,15896
905,62,315,55,0.06,,0,18,1,15897
251,60,277,126,0.06,,0,17,1,15898
99,90,154,122,0.28,,0,8,2,15899
3178,20,1277,16,0.05,,0,18,1,15900
1775,45+1,667,132,0.07,0.06,0,22,1,15901
430,29,2694,89,0.37,,0,20,1,15902
99,80,748,122,0.04,0.05,0,25,1,15903
232,76,2030,121,0.05,,0,25,1,15904
950,51,903,56,0.14,,0,4,0,15905
172,83,501,116,0.22,0.4,0,8,1,15906
1219,33,385,106,0.18,0.16,1,7,2,15907
683,47,16,90,0.06,,0,18,0,15908
2515,69,1893,85,0.16,0.67,1,14,0,15909
439,90+4,2527,78,0.21,,0,10,1,15910
2356,85,2378,9,0.17,,0,6,2,15911
757,85,1382,88,0.11,,0,7,1,15912
489,87,1389,73,0.05,,0,19,1,15913
31,87,1447,124,0.03,,0,34,1,15914
295,13,1910,121,0.21,0.29,0,12,0,15915
235,11,1866,118,0.09,0.16,0,22,0,15916
1303,55,493,95,0.1,,0,18,0,15917
8,32,2625,111,0.04,,0,17,1,15918
49,59,1321,112,0.05,,0,13,0,15919
552,10,513,76,0.06,,0,25,1,15920
5,49,2147,111,0.02,,0,29,0,15921
1261,90,2108,103,0.07,,0,16,1,15922
297,6,2030,121,0.39,,0,14,1,15923
1341,85,2596,103,0.1,0.13,0,9,2,15924
280,19,649,128,0.06,,0,11,2,15925
441,45,2510,72,0.02,,0,14,1,15926
224,82,2124,117,0.39,0.85,1,6,1,15927
1820,90,1873,4,0.05,,0,16,0,15928
419,41,2147,80,0.04,,0,30,0,15929
1643,68,1320,16,0.23,,0,9,2,15930
2687,90+13,1397,12,0.12,,0,8,2,15931
184,40,701,116,0.06,0.31,1,12,2,15932
1069,20,189,63,0.09,,0,12,0,15933
41,39,2030,121,0.03,,0,28,0,15934
1492,32,2648,105,0.04,0.02,0,28,1,15935
1881,43,2005,23,0.08,,0,14,1,15936
2663,43,1387,11,0.02,,0,19,1,15937
1635,12,766,1,0.07,0.33,0,11,1,15938
1487,12,2504,104,0.07,,0,11,1,15939
1799,63,2029,5,0.07,,0,14,1,15940
670,66,2474,82,0.14,,0,17,1,15941
1244,56,2148,93,0.06,,0,14,1,15942
2417,58,1111,7,0.06,,0,17,1,15943
697,79,410,82,0.04,0.26,0,10,2,15944
960,45+1,516,66,0.01,0.04,0,30,0,15945
626,84,1390,78,0.02,,0,26,1,15946
2405,29,825,16,0.08,,0,15,1,15947
417,14,274,87,0.15,0.76,1,8,1,15948
17,41,2099,112,0.04,,0,27,1,15949
526,52,575,80,0.15,,0,11,0,15950
323,9,1957,122,0.02,0.09,0,30,0,15951
423,36,2528,90,0.07,,0,10,2,15952
643,39,1862,79,0.5,,0,12,0,15953
127,46,1085,114,0.03,0.05,0,29,0,15954
1318,90,431,96,0.04,0.5,1,25,1,15955
2334,25,2462,6,0.04,,0,13,1,15956
645,31,2310,89,0.06,0.35,0,27,0,15957
1272,58,2283,95,0.04,,0,23,0,15958
1657,59,1210,13,0.02,0.03,0,31,0,15959
1271,79,2380,101,0.05,,0,11,1,15960
2140,52,2363,4,0.04,,0,25,1,15961
591,32,1167,77,0.35,0.08,0,14,0,15962
90,79,511,113,0.02,,0,26,1,15963
1309,2,544,95,0.03,,0,24,0,15964
1792,39,1330,3,0.02,0.37,1,35,0,15965
2405,31,2649,16,0.18,0.13,1,6,2,15966
2443,85,1702,17,0.06,,0,24,1,15967
646,44,373,80,0.48,0.76,1,11,1,15968
551,58,1640,75,0.04,,0,17,2,15969
1505,87,1378,107,0.02,,0,15,1,15970
1264,55,2628,102,0.02,0.58,0,26,1,15971
21,82,1831,127,0.33,0.54,0,13,0,15972
1710,34,744,5,0.02,,0,21,0,15973
857,21,202,53,0.08,0.18,0,14,1,15974
1469,39,480,110,0.02,,0,25,1,15975
679,4,642,82,0.02,,0,19,1,15976
149,89,1708,126,0.02,,0,19,2,15977
1417,45,1012,103,0.18,,0,12,1,15978
1153,49,2063,91,0.16,0.45,0,14,0,15979
1459,4,1940,110,0.71,,0,3,2,15980
1459,3,1228,110,0.08,0.26,0,16,1,15981
668,62,1086,88,0.02,0.28,0,35,0,15982
120,50,1408,123,0.01,,0,16,2,15983
1330,12,892,96,0.02,,0,24,0,15984
2908,28,1564,14,0.2,0.6,1,4,2,15985
155,90+1,207,115,0.1,0.02,0,17,0,15986
598,45,2553,89,0.16,,0,13,0,15987
1135,39,2249,69,0.17,,0,13,1,15988
244,7,607,118,0.24,,0,9,2,15989
496,6,2314,78,0,,0,14,2,15990
444,23,2349,89,0.31,,0,7,2,15991
1338,78,1586,104,0.56,0.78,0,10,1,15992
2148,67,1049,4,0.06,0.34,1,15,0,15993
189,20,2522,116,0.03,0.17,0,16,2,15994
1229,90+5,594,93,0.06,,0,10,2,15995
1493,80,1642,110,0.04,0.02,0,26,1,15996
587,14,950,88,0.04,,0,20,1,15997
1077,51,215,62,0.11,,0,9,0,15998
64,79,2077,112,0.02,,0,27,0,15999
558,46,1454,76,0.06,0.18,0,16,1,16000
1301,42,1955,100,0.28,,0,13,0,16001
519,33,2308,74,0.07,,0,14,1,16002
1475,41,2108,103,0.1,0.39,0,20,1,16003
593,45+1,1083,84,0.03,,0,17,1,16004
745,4,221,86,0.16,,0,10,1,16005
2623,50,1788,10,0.04,,0,17,0,16006
459,29,2709,79,0.81,0.86,1,4,1,16007
1120,56,2702,65,0.1,0.35,0,13,0,16008
1430,45+4,2666,109,0.05,,0,20,0,16009
2131,25,514,13,0.04,,0,19,0,16010
674,61,2686,85,0.27,,0,29,0,16011
2414,86,1481,7,0.06,0.09,0,10,2,16012
2683,44,2261,16,0.03,,0,18,1,16013
1258,51,993,94,0.2,,0,6,2,16014
756,53,2553,89,0.08,,0,18,1,16015
561,67,2484,76,0.04,,0,22,1,16016
979,90+4,2652,59,0.04,,0,14,1,16017
482,75,1485,83,0.02,0.04,0,23,0,16018
723,49,2280,84,0.05,0.13,0,30,1,16019
875,45+2,2127,54,0.02,,0,31,1,16020
1507,81,1141,106,0.32,0.43,1,3,2,16021
1259,13,2620,110,0.06,,0,13,2,16022
296,21,846,122,0.06,,0,18,1,16023
261,40,211,125,0.03,0.17,0,14,1,16024
318,6,846,122,0.15,,0,13,1,16025
22,23,526,111,0.06,0.69,1,18,1,16026
1453,32,2680,102,0.1,,0,18,0,16027
1808,90+2,597,12,0.11,,0,15,1,16028
910,16,2364,57,0.06,,0,31,0,16029
738,34,488,85,0.18,,0,7,0,16030
1255,57,1493,100,0.04,0.04,0,18,0,16031
1343,62,2490,97,0.04,,0,16,1,16032
233,66,1838,129,0.03,,0,24,1,16033
1024,45+2,2241,59,0.02,,0,24,1,16034
575,25,1322,76,0.03,0.1,0,13,2,16035
286,69,2536,120,0.03,,0,28,0,16036
1590,89,1393,19,0.35,,0,14,1,16037
141,74,1495,115,0.04,0.41,0,14,2,16038
1371,53,2613,104,0.02,,0,29,1,16039
1013,80,2324,66,0.03,0.1,0,31,0,16040
413,21,1882,74,0.04,,0,22,0,16041
2666,45+2,2475,15,0.03,,0,31,0,16042
779,41,629,51,0.05,,0,14,1,16043
235,90+4,2631,119,0.03,0.56,0,31,1,16044
2788,13,2044,40,0.04,,0,16,0,16045
2129,62,1795,8,0.11,,0,10,2,16046
931,22,173,68,0.06,0.21,0,25,1,16047
2663,59,1163,11,0.04,0.22,0,29,1,16048
69,4,1864,114,0.02,,0,26,0,16049
825,34,2622,60,0.16,,0,10,1,16050
686,21,254,81,0.12,0.07,1,14,0,16051
702,71,138,87,0.05,,0,17,1,16052
622,51,2069,90,0.15,,0,7,2,16053
3052,58,1719,14,0.03,,0,15,1,16054
2202,88,2092,8,0.02,,0,23,0,16055
675,63,2537,81,0.54,0.19,1,5,0,16056
29,30,526,111,0.06,0.05,0,12,2,16057
1366,78,194,98,0.08,0.06,0,15,0,16058
353,25,96,126,0.08,,0,8,2,16059
1216,19,2596,103,0.45,0.92,1,12,0,16060
576,25,715,89,0.06,,0,19,1,16061
152,81,1473,115,0.27,0.49,0,5,2,16062
917,87,2590,56,0.04,0.02,0,38,1,16063
514,9,2553,89,0.25,0.35,0,5,2,16064
1200,21,2160,103,0.06,,0,9,2,16065
738,10,488,85,0.29,,0,4,2,16066
2908,39,132,13,0.07,0.19,0,25,1,16067
551,56,1379,85,0.06,,0,16,1,16068
1011,26,1072,59,0.07,,0,16,1,16069
670,77,2304,82,0.14,,0,23,1,16070
1661,53,1997,3,0.14,,0,17,0,16071
580,28,167,83,0.06,,0,9,1,16072
1111,51,2058,64,0.08,0.11,0,11,0,16073
2196,74,1109,5,0.05,0.22,0,15,0,16074
2058,14,1209,26,0.02,,0,29,1,16075
1007,72,832,58,0.33,0.58,1,13,1,16076
114,65,1447,124,0.04,,0,29,1,16077
143,14,2536,115,0.05,,0,13,0,16078
1188,31,1280,96,0.08,0.03,0,16,0,16079
474,84,1892,73,0.18,0.07,1,16,1,16080
1223,40,1587,93,0.02,,0,11,2,16081
634,75,1096,79,0.05,0.25,0,30,1,16082
2129,43,1574,4,0.05,,0,15,0,16083
288,14,2204,121,0.02,0.15,0,34,1,16084
88,61,511,113,0.11,,0,9,2,16085
1296,59,25,95,0.07,,0,24,0,16086
170,14,1172,115,0.03,,0,25,0,16087
821,90+2,2054,52,0.04,,0,13,2,16088
2204,53,1183,14,0.05,,0,24,0,16089
1284,52,531,109,0.02,,0,27,1,16090
1213,47,242,92,0.09,,0,11,1,16091
1815,78,468,13,0.03,,0,24,1,16092
2655,18,407,11,0.09,,0,17,0,16093
752,45+1,895,87,0.06,0.02,0,21,0,16094
1187,51,242,92,0.01,,0,31,1,16095
660,31,121,80,0.07,,0,11,2,16096
701,3,985,82,0.04,,0,24,0,16097
2196,87,714,5,0.23,0.52,1,5,2,16098
45,13,2180,114,0.08,,0,10,2,16099
566,48,1635,76,0.07,,0,11,0,16100
842,66,991,67,0.04,,0,25,1,16101
356,29,211,125,0.04,,0,18,0,16102
2334,44,2462,6,0.04,,0,29,1,16103
2417,19,1575,7,0.02,,0,27,1,16104
1351,25,905,108,0.04,,0,16,2,16105
2353,42,1700,6,0.03,,0,27,1,16106
441,28,1777,88,0.06,,0,11,1,16107
218,58,607,118,0.04,0.15,0,27,0,16108
575,74,1333,81,0.08,,0,16,0,16109
1103,5,1001,69,0.02,,0,26,0,16110
381,88,740,130,0.03,,0,17,1,16111
1194,75,504,102,0.31,,0,15,0,16112
2437,31,2092,8,0.02,0.18,0,23,0,16113
423,39,961,90,0.12,,0,18,1,16114
2897,12,412,13,0.07,,0,18,1,16115
1350,71,81,99,0.02,,0,13,2,16116
494,35,902,74,0.07,,0,24,1,16117
2626,17,1788,10,0.09,,0,13,0,16118
886,62,2090,54,0.03,,0,24,1,16119
1079,7,1835,67,0.02,,0,34,1,16120
2145,60,1585,12,0.26,,0,5,2,16121
955,29,1278,56,0.12,0.04,1,16,1,16122
768,10,1005,52,0.12,0.18,1,10,2,16123
488,3,2349,89,0.18,,0,6,2,16124
1313,30,2034,96,0.07,,0,18,1,16125
818,14,2364,57,0.05,,0,12,2,16126
429,7,1382,88,0.06,0.62,1,11,0,16127
1930,33,1566,65,0.03,0.07,0,27,0,16128
659,12,334,89,0.05,,0,24,1,16129
72,70,511,113,0.37,,0,4,2,16130
785,75,1237,70,0.02,,0,14,2,16131
728,90+2,1529,90,0.1,0.04,0,11,0,16132
404,55,422,71,0.05,,0,11,2,16133
550,69,2120,78,0.18,,0,5,1,16134
501,70,2119,74,0.02,,0,28,1,16135
1502,66,1792,106,0.21,0.62,0,7,0,16136
1211,70,1586,104,0.03,,0,31,0,16137
1343,89,1121,97,0.19,,0,6,2,16138
1663,32,1588,11,0.11,,0,18,1,16139
1191,59,2648,105,0.41,0.76,1,8,0,16140
697,11,2446,82,0.09,,0,21,0,16141
1335,60,2060,96,0.01,,0,27,1,16142
653,62,1485,83,0.03,,0,25,0,16143
237,55,142,123,0.09,0.39,1,15,1,16144
782,90+4,2248,55,0.06,,0,18,0,16145
782,31,2248,55,0.08,,0,24,0,16146
1382,56,97,98,0.03,,0,11,1,16147
1495,57,1764,107,0.04,,0,11,2,16148
1277,45+1,2616,106,0.53,0.61,1,8,0,16149
2134,76,2363,4,0.36,,0,5,0,16150
1697,56,619,117,0.03,,0,10,1,16151
1644,76,2143,1,0.02,,0,29,1,16152
1323,59,1323,103,0.07,,0,17,1,16153
689,66,254,81,0.03,0.11,0,15,2,16154
2567,50,639,9,0.07,,0,9,2,16155
724,83,235,87,0.21,0.12,0,8,1,16156
1923,89,178,13,0.09,,0,14,1,16157
1012,7,1616,59,0.02,,0,33,1,16158
1442,14,281,108,0.09,,0,6,0,16159
2694,30,1323,103,0.05,,0,24,1,16160
1279,62,1747,94,0.62,,0,4,1,16161
488,86,1669,73,0.14,,0,20,1,16162
1443,49,1437,104,0.15,,0,10,2,16163
1812,43,1871,17,0.3,0.58,1,13,1,16164
617,59,1187,80,0.03,0.09,1,14,0,16165
1550,23,850,109,0.03,,0,33,1,16166
1648,80,1714,1,0.07,0.06,0,23,1,16167
1046,90+5,662,60,0.47,0.85,1,15,1,16168
942,66,2586,67,0.44,,0,10,0,16169
1122,13,327,66,0.04,,0,24,0,16170
66,54,120,121,0.02,,0,18,0,16171
1372,58,1655,108,0.05,0.03,0,14,0,16172
634,86,113,79,0.04,,0,23,1,16173
2155,14,1245,4,0.05,,0,47,1,16174
2141,63,2039,5,0.16,0.07,0,11,1,16175
3050,80,1627,17,0.03,0.09,0,17,1,16176
599,89,623,77,0.09,0.28,1,11,0,16177
525,47,464,78,0.11,,0,8,0,16178
156,90+4,1876,115,0.57,,0,6,1,16179
320,35,1867,122,0.01,0.01,0,29,1,16180
1495,49,1764,107,0.04,,0,29,1,16181
740,66,1529,90,0.03,,0,23,1,16182
923,42,392,57,0.29,,0,8,2,16183
396,49,2121,71,0.13,,0,13,1,16184
1433,55,1343,101,0.04,,0,23,0,16185
1809,21,1330,3,0.12,,0,16,1,16186
526,29,1947,80,0.1,,0,14,0,16187
1035,50,327,66,0.35,0.56,1,7,2,16188
1358,77,2491,97,0.04,,0,22,1,16189
1182,79,695,92,0.07,,0,11,2,16190
2635,39,2419,102,0.04,,0,17,1,16191
932,22,940,56,0.02,,0,24,0,16192
1015,55,341,59,0.05,,0,16,1,16193
1052,13,2334,61,0.04,,0,16,1,16194
1163,83,1623,91,0.09,,0,21,0,16195
1064,60,475,65,0.02,,0,15,1,16196
1697,39,1926,54,0.04,,0,28,1,16197
1,70,10,126,0.13,,0,21,1,16198
1058,43,2112,61,0.04,0.02,0,22,1,16199
69,68,1864,114,0.2,0.33,1,11,0,16200
1500,49,905,108,0.11,0.84,1,12,0,16201
1436,10,1642,110,0.28,0.04,0,11,1,16202
296,49,846,122,0.09,,0,21,1,16203
1138,89,173,68,0.02,,0,22,1,16204
223,19,2679,127,0.21,,0,10,2,16205
1116,90+2,1566,65,0.07,,0,22,0,16206
158,89,440,115,0.03,0.15,1,60,0,16207
248,28,1772,118,0.04,,0,13,0,16208
363,85,2444,126,0.03,,0,33,1,16209
2575,63,762,9,0.07,,0,18,1,16210
1371,9,578,104,0.07,,0,16,1,16211
185,12,972,130,0.25,0.36,0,10,0,16212
1734,24,2236,2,0.03,,0,20,1,16213
74,29,2077,112,0.07,0.08,0,10,2,16214
1060,22,435,61,0.19,0.22,0,9,1,16215
331,90+4,843,123,0.06,,0,11,0,16216
761,53,2349,89,0.06,,0,10,2,16217
870,75,787,54,0.11,,0,11,0,16218
823,90+3,873,52,0.14,,0,11,0,16219
326,41,2330,123,0.03,,0,31,1,16220
1957,70,1755,136,0.07,,0,16,1,16221
145,11,1683,119,0.19,0.65,1,5,2,16222
232,90,2485,118,0.1,,0,9,2,16223
2513,12,607,118,0.27,,0,15,0,16224
263,52,1338,123,0.03,,0,25,1,16225
1396,61,909,99,0.05,,0,11,0,16226
93,21,1150,113,0.08,,0,9,2,16227
1656,29,240,1,0.02,,0,28,0,16228
295,69,1910,121,0.6,0.91,1,9,0,16229
118,20,1236,118,0.02,,0,29,1,16230
1509,21,2617,106,0.03,,0,21,0,16231
295,25,1910,121,0.32,,0,4,0,16232
299,45,1265,125,0.07,,0,17,1,16233
953,36,250,65,0.04,,0,11,2,16234
12,37,1610,114,0.03,,0,26,1,16235
7,35,855,111,0.08,0.43,1,22,1,16236
595,59,1170,77,0.17,0.05,0,15,0,16237
1459,19,2621,102,0.18,,0,11,1,16238
162,88,1495,115,0.07,,0,10,1,16239
359,61,986,129,0.01,,0,26,0,16240
836,90+3,202,53,0.08,0.05,0,22,0,16241
1549,41,988,108,0.08,0.13,0,8,2,16242
2407,37,2488,7,0.42,,0,3,0,16243
489,55,823,73,0.02,,0,19,1,16244
65,49,1797,112,0.15,0.74,1,17,1,16245
